ID;Average User Rating;User Rating Count;Price;In-app Purchases;Developer;Age Rating;Languages;Size;Genero_1;Genero_2;Genero_3;Original Release Date;Current Version Release Date
1160223846;;;0;2.99, 4.99, 1.99;ROM Games;4+;EN, RU;30334976; Strategy; Entertainment; Puzzle;05/10/2016;01/11/2016
1160253090;;;0;;Arslan Arshad Ali;4+;EN;208580608; Simulation; Strategy;;09/10/2016;09/10/2016
1160255180;;;0.99;;Ricky Mills;4+;EN;57749504; Entertainment; Casual; Strategy;30/09/2016;30/09/2016
1160269706;;;0;;SYSTEMSEEDERS INFOTECH LLP;4+;EN;49084416; Strategy; Casual;;01/10/2016;01/10/2016
1160288548;5;12;0;;Jeffrey Cripe;9+;EN;96063488; Strategy; Sports; Casual;01/10/2016;01/10/2016
1160308423;4;136;3.99;3.99, 0.99, 0.99, 0.99, 3.99, 0.99, 0.99, 0.99, 0.99, 0.99;Mi-Clos Studio;12+;EN;405989376; Strategy; Role Playing;;22/02/2017;15/11/2017
1160328096;;;0;1.99;FredBear Games LTD;9+;EN;554543104; Strategy; Casual; Sports;26/10/2016;18/11/2016
1160349772;;;0;;Doan Van Thanh;4+;EN;61825024; Action; Strategy;;03/10/2016;03/10/2016
1160354175;4.5;457;0;9.99, 4.99, 19.99, 49.99, 99.99;Sweet Nitro SL;4+;CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI;110230528; Strategy; Sports;;03/10/2016;22/02/2019
1160361678;3.5;88;0;0.99, 4.99, 9.99, 19.99, 4.99, 9.99, 4.99, 19.99, 49.99, 99.99;ShortRound Games;12+;EN;172744704; Strategy; Casual;;05/07/2017;13/07/2017
1160404169;5;22;0;2.99, 0.99, 1.99;Marvin Krueger;4+;EN;80629760; Strategy; Entertainment; Trivia;07/12/2016;15/04/2019
1160439250;;;0;;Happilii Inc.;4+;EN;79398912; Entertainment; Strategy; Casual;01/10/2016;05/10/2016
1160692403;;;0;;Fuya Tong;17+;EN;21699584; Adventure; Strategy;;21/10/2016;21/10/2016
1160711625;;;2.99;;Yi Min Shen;4+;EN;6643712; Entertainment; Strategy; Puzzle;02/10/2016;02/10/2016
1160711688;;;1.99;;Yi Min Shen;4+;EN;6688768; Puzzle; Strategy; Entertainment;02/10/2016;02/10/2016
1160711702;;;2.99;;Ting Wang;4+;EN;53829632; Simulation; Strategy; Entertainment;02/10/2016;02/10/2016
1160738363;;;0;2.99;NetSummit Enterprises, Inc.;4+;EN;52581376; Casual; Strategy;;09/10/2016;09/10/2016
1160761293;5;145;1.99;;Carbon Incubator SRL;4+;EN, FR, DE, IT, PT, RU, ES;171776000; Puzzle; Strategy;;27/01/2017;08/02/2017
1160925301;4.5;1841;0;4.99, 99.99, 29.99, 1.99, 29.99, 9.99, 9.99, 4.99, 29.99, 19.99;NCSOFT Games;9+;EN;148500480; Strategy; Role Playing;;24/01/2019;17/07/2019
1160939879;4.5;589;0;4.99, 0.99, 0.99, 9.99, 2.99, 2.99, 4.99, 4.99, 4.99, 9.99;Tapps Tecnologia da Informa\xe7\xe3o Ltda.;4+;EN;73304064; Simulation; Entertainment; Strategy;27/10/2016;23/02/2017
1161069526;4.5;95;0;1.99, 0.99, 4.99, 5.99, 5.99, 1.99, 49.99, 19.99, 9.99, 1.99;HU YANRUI;9+;AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI;87154688; Entertainment; Family; Strategy;28/10/2016;28/10/2016
1161103131;;;0;;Doan Van Thanh;12+;EN;93495296; Action; Strategy;;04/10/2016;04/10/2016
1161112771;;;0.99;;Game Neeti Technology Private Limited;9+;EN;24891392; Strategy; Racing;;03/10/2016;11/06/2019
1161112776;;;0;;Game Neeti Technology Private Limited;9+;EN;18856960; Strategy; Racing;;04/10/2016;04/10/2016
1161119826;;;0;0.99, 1.99, 3.99;mohsen majidirad;4+;EN;111357952; Entertainment; Strategy; Simulation;03/10/2016;16/06/2017
1161149782;;;0;;Ehud Adler;4+;EN;1101824; Casual; Strategy; Entertainment;07/10/2016;07/10/2016
1161220720;4.5;70;2.99;;Humble Hearts LLC;12+;EN;417127424; Casual; Strategy;;05/04/2018;05/04/2018
1161245804;4.5;77;4.99;;MIKHAIL VASILEV;12+;ZH, CS, EN, FR, DE, IT, JA, RU, ES, TR;724273152; Education; Strategy; Simulation;31/05/2017;19/04/2019
1161250684;;;0;;Anthony Hindle;4+;EN;21081088; Education; Strategy; Casual;03/10/2016;14/04/2017
1161254196;;;0;;Durgaben Patel;4+;EN;4898816; Strategy; Entertainment; Role Playing;20/10/2016;20/10/2016
1161254402;;;0;;Durgaben Patel;4+;EN;4972544; Entertainment; Strategy; Puzzle;04/11/2016;04/11/2016
1161267000;4.5;29;0.99;;Appsolute Games LLC;4+;EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH;100624384; Entertainment; Puzzle; Strategy;16/11/2016;16/11/2016
1161322208;;;0;;Martin List;4+;EN;98067456; Puzzle; Strategy;;14/10/2016;24/09/2018
1161331929;;;0;1.99;Boston Trudeau Studios Ltd.;9+;EN;68580352; Strategy; Music; Lifestyle;07/10/2016;20/10/2017
1161342777;;;2.99;;Ting Wang;4+;EN, FR, DE, JA, ZH, ZH;27067392; Puzzle; Strategy; Entertainment;04/10/2016;04/10/2016
1161342948;;;2.99;;Yi Min Shen;4+;EN, FR, DE, JA, ZH, ZH;10834944; Strategy; Puzzle; Entertainment;04/10/2016;04/10/2016
1161343086;;;1.99;;Yi Min Shen;4+;EN;20814848; Trivia; Entertainment; Strategy;04/10/2016;04/10/2016
1161423743;;;2.99;1.99, 1.99;HexWar Games Ltd;12+;EN;756431872; Entertainment; Strategy; Simulation;06/10/2016;28/05/2019
1161449822;;;0;;Isaac Gallarzagoitia;4+;EN;89355264; Strategy; Entertainment; Puzzle;07/10/2016;07/10/2016
1161489355;;;1.99;;GabySoft;4+;EN;14684160; Strategy; Puzzle; Entertainment;05/10/2016;05/10/2016
1161538963;5;17;9.99;;Spiderweb Software;12+;EN;186055680; Strategy; Role Playing;;17/11/2016;17/11/2016
1161582458;;;0.99;;Anthony Hindle;4+;EN;25817088; Casual; Strategy;;05/10/2016;05/10/2016
1161583102;;;0;;The Learning Partnership;9+;EN;323116032; Education; Strategy;;16/02/2017;21/06/2017
1161697868;;;3.99;;Tayga Games OOO;4+;EN;111793152; Strategy;;;14/10/2016;14/10/2016
1161722706;;;2.99;;Yi Min Shen;4+;EN;11098112; Strategy; Entertainment; Puzzle;04/10/2016;04/10/2016
1161729895;;;0;;Dayyan Sisson;9+;EN;181797888; Education; Strategy;;16/05/2017;16/05/2017
1161746962;;;0.99;;jabir Ali;4+;CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR;39791616; Strategy; Puzzle; Education;05/10/2016;31/10/2016
1161839775;4.5;116;0;;WINR Games Inc.;17+;EN;220815360; Casual; Entertainment; Strategy;13/10/2016;19/02/2019
1161936250;;;0;;Guoqing Xu;4+;EN;56786944; Board; Strategy;;06/10/2016;06/10/2016
1162009059;4.5;21;0;;Scott Lagaly;4+;EN;97323008; Strategy; Puzzle;;26/11/2016;02/02/2018
1162014462;3;28;0;0.99, 4.99, 10.99;Hypernova Interactive;12+;EN;202648576; Action; Strategy;;08/12/2016;08/12/2016
1162036488;;;0;;Aoi Sora;4+;EN;56051712; Strategy; Adventure;;15/01/2017;15/01/2017
1162055724;;;0;;Nguyen Thi Tham;4+;CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR;31637504; Action; Strategy; Entertainment;08/10/2016;08/10/2016
1162085601;4.5;561;0;0.99, 1.99, 5.99, 4.99, 1.99, 5.99, 1.99, 9.99, 19.99, 49.99;Nishita Shah;9+;EN;152972288; Family; Strategy; Entertainment;01/12/2016;04/04/2017
1162142456;;;0;;Muhammad Aslam;4+;EN;119517184; Strategy; Entertainment; Puzzle;06/10/2016;06/10/2016
1162155239;4.5;20;0;;Muhammad Jahangir Zafar;9+;EN;92652544; Strategy; Entertainment; Simulation;14/10/2016;14/10/2016
1162162348;5;1167;0;1.99, 1.99, 1.99, 4.99, 1.99, 9.99, 6.99, 5.99, 5.99, 1.99;Tapps Tecnologia da Informa\xe7\xe3o Ltda.;9+;EN;80489472; Strategy; Entertainment; Family;13/10/2016;07/12/2016
1162168455;3.5;129;9.99;4.99;DIGIDICED;4+;ZH, EN, FR, DE, IT, JA, KO, RU, ES;205543424; Board; Strategy;;20/04/2017;21/07/2018
1162170789;3.5;7;0;4.99, 0.99, 17.99;lei liu;4+;EN;93462528; Puzzle; Entertainment; Strategy;05/12/2016;09/01/2017
1162217456;;;0;1.99, 1.99, 1.99, 1.99, 2.99, 3.99, 19.99, 0.99, 0.99, 0.99;Geeky Games, LLC;4+;NL, EN, FR, DE, IT, JA, KO, RU, ZH, ES;330738688; Entertainment; Strategy; Puzzle;02/07/2019;02/07/2019
1162219706;;;0;1.99;AN AN;4+;EN, FR, DE, IT, PT, ES, SV;55474176; Strategy; Entertainment; Trivia;07/10/2016;07/10/2016
1162228801;5;47;0;;Yongmin Chen;4+;EN;48517120; Social Networking; Strategy;;15/10/2016;18/10/2016
1162260179;;;0.99;;Tim Boettiger;4+;DA, NL, EN, FI, FR, DE, IT, NB, PL, PT, RU, ES, SV, TR;18455552; Card; Strategy;;06/10/2016;03/01/2017
1162344824;3.5;34;0;0.99, 2.99, 1.99, 25.99, 1.99;Viatcheslav Tarasov;4+;EN;511702016; Simulation; Strategy;;15/10/2016;21/09/2018
1162446203;;;2.99;;Yi Min Shen;4+;EN;3047424; Strategy; Entertainment; Puzzle;06/10/2016;06/10/2016
1162446431;;;2.99;;Yi Min Shen;4+;EN;14852096; Entertainment; Puzzle; Strategy;06/10/2016;06/10/2016
1162446593;;;1.99;;Yi Min Shen;4+;EN, FR, DE, JA, ZH, ZH;9986048; Entertainment; Strategy; Puzzle;06/10/2016;06/10/2016
1162466672;5;5;0;;Jason Baird;4+;EN;252335104; Strategy; Puzzle;;02/07/2017;07/07/2017
1162537630;4.5;13;5.99;;SOFTSTAR ENTERTAINMENT INC.;9+;EN, ZH, ZH;2447641600; Strategy; Role Playing;;15/12/2016;15/12/2016
1162560453;3;8;0;1.99, 2.99;FredBear Games LTD;9+;EN;295200768; Entertainment; Strategy; Action;04/04/2017;04/04/2017
1162580001;5;12383;4.99;;Greenheart Games Pty. Ltd.;4+;CS, NL, EN, FR, DE, EL, HU, IT, KO, PL, PT, RU, ES, SV, TR, UK;183531520; Simulation; Strategy;;28/11/2017;21/02/2019
1162606880;;;0;1.99, 4.99, 9.99, 19.99, 39.99, 99.99, 99.99, 1.99;Comunix Ltd;4+;EN;680122368; Strategy; Puzzle; Entertainment;04/11/2016;15/01/2017
1162614980;;;0;;Mercurial sss;4+;EN;55926784; Strategy;;;24/10/2016;10/03/2017
1162617942;;;0;;Doan Van Thanh;4+;EN;52621312; Puzzle; Strategy;;07/10/2016;07/10/2016
1162622110;;;0;1.99;Henrique Silva;4+;EN;99857408; Strategy; Entertainment; Casual;25/01/2017;08/10/2017
1162658261;;;0;;Technostacks Infotech Private Limited;4+;EN;27250688; Puzzle; Strategy;;18/10/2016;04/11/2016
1162763724;4.5;143;0;9.99, 1.99, 9.99;GameHouse;4+;CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ES, TR;348389376; Strategy; Adventure;;13/12/2016;22/12/2016
1162815038;;;0.99;;PENDYLUM INC;12+;EN;309432320; Action; Entertainment; Strategy;11/10/2016;11/10/2016
1162990411;;;0;2.99, 1.99, 14.99, 1.99, 5.99, 0.99, 25.99, 29.99;Megajogos Entretenimento Ltda;12+;EN, FR, IT, PT, ES;65677312; Strategy; Entertainment; Card;12/10/2016;30/06/2017
1163084851;;;3.99;;Ting Wang;4+;EN;91856896; Strategy; Entertainment; Puzzle;08/10/2016;08/10/2016
1163084935;;;1.99;;Ting Wang;4+;EN;2131968; Entertainment; Trivia; Strategy;07/10/2016;07/10/2016
1163107139;;;0;1.99, 1.99;Ajaysinh Jadeja;4+;EN;19238912; Strategy; Puzzle;;10/11/2016;10/11/2016
1163116542;;;0;;Do Thanh Huyen;4+;EN;161005568; Entertainment; Strategy; Action;07/10/2016;07/10/2016
1163221759;;;0.99;6.99;Hu Li;9+;EN, ZH;14924800; Strategy; Entertainment; Trivia;02/11/2016;09/05/2017
1163236584;5;12;0;4.99;Valiprod;4+;EN;139829248; Entertainment; Strategy; Board;14/10/2016;15/12/2018
1163240549;4.5;12346;0;19.99, 9.99, 4.99, 79.99, 49.99, 9.99, 9.99, 4.99, 19.99, 19.99;InnoGames;4+;EN;253040640; Simulation; Strategy;;01/11/2017;31/07/2019
1163319075;4.5;74;0;;DAN-BALL;9+;EN, JA;13031424; Adventure; Strategy;;17/02/2017;14/06/2019
1163392681;5;8;0;;Splasm Software, Inc.;9+;EN;74819584; Strategy;;;14/03/2017;14/03/2017
1163465925;;;0;;Duc Le Minh;4+;EN;105877504; Strategy; Sports;;11/10/2016;11/10/2016
1163530950;4;37;0;;Draft Fantasy Limited;17+;EN;48152576; Sports; Strategy; Sports;21/12/2016;30/07/2019
1163575523;4.5;55;0;0.99, 4.99, 9.99, 19.99, 49.99;Bubble Go Ltd: Casual games for girls;4+;CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, IT, JA, KO, NB, PL, PT, RO, RU, ZH, SK, ES, SV, ZH, TR;82948096; Strategy; Family;;17/11/2016;14/12/2016
1163575738;4.5;47;0;0.99, 4.99, 9.99, 19.99, 49.99;Bubble Go Ltd: Casual games for girls;4+;CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, IT, JA, KO, NB, PL, PT, RO, RU, ZH, SK, ES, SV, ZH, TR;83177472; Family; Strategy;;20/11/2016;17/12/2016
1163590581;4;164;0;;Furui Jia;4+;EN, ZH;50784256; Social Networking; Strategy; Sports;10/10/2016;10/10/2016
1163619153;;;0;1.99;Jason Cowles;4+;EN;105355264; Entertainment; Strategy; Casual;12/10/2016;14/10/2016
1163620271;;;0;1.99;Jason Cowles;4+;EN;116033536; Casual; Strategy; Entertainment;12/10/2016;12/10/2016
1163631977;;;0.99;;Anthony Hindle;4+;EN;20385792; Strategy; Casual;;10/10/2016;10/10/2016
1163666551;2.5;14;0;;Son Vu Huu;9+;EN;160972800; Action; Entertainment; Strategy;11/10/2016;11/10/2016
1163667608;;;0;;Nguyen Dinh Duong;4+;CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR;32391168; Entertainment; Strategy; Action;11/10/2016;11/10/2016
1163668965;;;0;;Lowe Rauf;4+;EN;13873152; Strategy;;;20/10/2016;20/10/2016
1163672611;;;0;;Qloo IT Solutions LLP;4+;EN;309080064; Puzzle; Strategy; Entertainment;16/10/2016;14/04/2017
1163678609;;;0;;Vikash Patel;4+;EN;5668864; Entertainment; Strategy; Puzzle;29/10/2016;29/10/2016
1163679192;;;0;;XQSoft;4+;EN, ZH, ZH;12976128; Strategy; Puzzle;;26/10/2016;13/03/2017
1163679360;;;0;;Vikash Patel;4+;EN;5603328; Action; Strategy; Entertainment;16/10/2016;16/10/2016
1163679744;;;0;;Vikash Patel;4+;EN;5562368; Entertainment; Puzzle; Strategy;16/10/2016;16/10/2016
1163679744;;;0;;Vikash Patel;4+;EN;5562368; Entertainment; Puzzle; Strategy;16/10/2016;16/10/2016
1163679754;;;0;;Vikash Patel;4+;EN;6545408; Action; Strategy; Entertainment;16/10/2016;16/10/2016
1163680350;;;0;;Vikash Patel;4+;EN;6537216; Family; Entertainment; Strategy;15/10/2016;15/10/2016
1163686651;5;6;0;4.99, 9.99, 0.99;Favorite Games;12+;ZH;104806400; Strategy; Puzzle;;20/10/2016;20/10/2016
1163730902;;;0;;Wayne Stack;4+;EN;35423232; Casual; Strategy; Education;11/10/2016;15/07/2017
1163805393;4.5;2009;0;4.99, 19.99, 0.99, 4.99, 4.99, 19.99, 4.99, 9.99, 49.99, 49.99;Panoramik Games;9+;EN, FR, DE, IT, JA, KO, PT, RU, ES;251348992; Role Playing; Strategy;;13/09/2017;29/07/2019
1163815179;;;0;0.99, 3.99, 2.99;Nanomonx Inc.;4+;EN;130976768; Puzzle; Strategy; Entertainment;02/01/2017;26/01/2017
1163838446;;;0;1.99;Michael Bush;4+;EN;58021888; Strategy; Education; Puzzle;29/10/2016;10/11/2017
1163865792;;;0;;Anthony Hindle;4+;EN;26731520; Action; Strategy;;12/10/2016;12/10/2016
1163921878;;;0;;App Depths LLC;12+;EN;81512448; Strategy; Action;;11/10/2016;11/10/2016
1163946738;5;5;0;;Kathy Wang;4+;EN, ZH, ZH;31678464; Strategy; Puzzle;;12/10/2016;30/11/2016
1163990822;;;0;0.99;Throwr Pty Ltd;4+;EN;86449152; Board; Entertainment; Strategy;12/11/2016;12/09/2017
1164017118;;;0;0.99, 3.99, 9.99, 19.99, 1.99;GAMEINDY;4+;EN;253188096; Puzzle; Strategy;;22/05/2017;05/08/2017
1164017118;;;0;0.99, 3.99, 9.99, 19.99, 1.99;GAMEINDY;4+;EN;253188096; Puzzle; Strategy;;22/05/2017;05/08/2017
1164046790;4.5;4182;0;4.99, 2.99, 2.99, 3.99, 2.99, 9.99, 4.99, 6.99, 3.99, 0.99;Rappid Studios PC;9+;EN;144761856; Simulation; Strategy;;12/10/2016;25/03/2019
1164263700;;;0.99;;Xu Hao;4+;EN;48414720; Puzzle; Strategy;;13/10/2016;13/10/2016
1164382319;;;0;;Nora Ky;4+;EN;49044480; Sports; Strategy; Board;15/10/2016;29/11/2018
1164390769;;;0;;Duc Le Minh;12+;EN;182132736; Strategy; Action;;13/10/2016;13/10/2016
1164407215;;;0;19.99, 1.99;Mediawork;9+;EN;150337536; Strategy; Simulation;;01/12/2016;19/01/2018
1164424437;5;126;0;0.99, 4.99, 24.99, 0.99, 9.99;kei izaki;4+;EN, JA, ZH, ZH;67441664; Strategy; Entertainment; Role Playing;29/10/2016;29/12/2018
1164425232;4.5;2471;0;5.99, 19.99, 99.99, 0.99, 9.99, 4.99, 49.99, 0.99, 4.99, 1.99;NetEase Games;4+;;629185536; Strategy; Role Playing;;12/01/2017;27/02/2019
1164442276;;;0;0.99;Glaciwaker Enterainment Inc;9+;EN;579998720; Strategy; Role Playing;;03/01/2018;03/01/2018
1164492728;4.5;480;1.99;;Ertan Unver;4+;ZH, EN, FR, DE, IT, JA, KO, PT, RU, ES, TR;99578880; Education; Strategy; Puzzle;14/12/2016;03/10/2017
1164507836;4.5;59993;0;4.99, 1.99, 4.99, 1.99, 9.99, 3.99, 1.99, 4.99, 5.99, 4.99;Atari;4+;NL, EN, FR, DE, IT, PT, RU, ES, SV;814529536; Simulation; Entertainment; Strategy;22/02/2017;01/08/2019
1164548766;;;0;2.99;Xappox, LLC;4+;EN;46593024; Board; Strategy;;10/03/2017;15/03/2017
1164765191;;;0;;Pham Van Tuan;4+;CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR;31744000; Puzzle; Strategy; Entertainment;13/10/2016;13/10/2016
1164771821;5;41;0;;Harris Austin;4+;EN, JA;26457088; Strategy; Casual;;25/10/2016;25/10/2016
1164798379;;;0;;Ankit Hidad;4+;EN;111217664; Entertainment; Simulation; Strategy;01/12/2016;01/12/2016
1164806856;;;0;;Jian Yih Lee;4+;EN;59481088; Simulation; Strategy;;16/10/2016;16/10/2016
1164861766;4.5;198;0;9.99, 10.99, 9.99, 2.99, 4.99, 4.99, 28.99, 48.99, 48.99, 94.99;MOBIRIX;4+;EN, FR, DE, HI, ID, IT, JA, KO, PT, RU, ZH, ES, TH, ZH, TR, VI;74007552; Strategy; Entertainment; Action;20/03/2017;12/12/2018
1164866731;5;7;0;0.99, 1.99, 9.99, 0.99, 1.99, 4.99, 9.99, 0.99, 0.99, 0.99;Candy Corpse LLC;9+;EN;64844800; Strategy; Casual;;17/12/2016;21/03/2017
1164875821;;;0.99;;Frank Meyer;4+;EN;22573056; Casino; Strategy; Stickers;14/10/2016;14/10/2016
1164894268;4.5;252;4.99;4.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99;Acram Digital;4+;NL, EN, FR, DE, IT, JA, KO, PL, RU, ZH, ES, ZH;266607616; Entertainment; Strategy; Board;04/09/2017;20/07/2019
1165020960;;;0;;Doan Van Thanh;17+;EN;235241472; Action; Strategy;;18/10/2016;18/10/2016
1165098158;3.5;578;0;4.99, 0.99, 19.99, 4.99, 19.99, 4.99, 19.99, 19.99, 99.99, 4.99;A Thinking Ape Entertainment Ltd.;9+;EN;295038976; Strategy; Role Playing; Entertainment;11/11/2016;04/07/2019
1165153111;;;2.99;;David Curran;12+;EN;94179328; Strategy; Word; Education;14/10/2016;14/10/2016
1165303631;;;0.99;;Ricky Mills;4+;EN;43026432; Entertainment; Casual; Strategy;14/10/2016;14/10/2016
1165306534;;;0;;Yuet Ho Tse;4+;EN;155752448; Adventure; Strategy;;15/10/2016;26/10/2016
1165347699;;;0.99;;Game Neeti Technology Private Limited;9+;EN;22953984; Strategy; Action;;17/10/2016;26/06/2019
1165349054;;;0;;Game Neeti Technology Private Limited;9+;EN;19586048; Strategy; Action;;18/10/2016;18/10/2016
1165361674;;;11.99;;Domyung Kim;4+;EN;72573952; Strategy; Travel; Simulation;15/10/2016;15/10/2016
1165393158;4.5;468;0;2.99, 0.99, 0.99, 2.99, 29.99, 0.99, 4.99, 2.99, 2.99, 1.99, 9.99, 19.99, 0.99, 4.99, 9.99;Gaijin Distribution;12+;EN, FR, DE, RU;412214272; Strategy; Role Playing;;08/02/2017;25/07/2019
1165398926;5;35;0;3.99, 0.99, 0.99;Berk Yuksel;4+;EN;22763520; Strategy; Puzzle;;08/09/2018;23/10/2018
1165429451;;;0;;NuWorks Interactive Labs, Inc.;4+;EN;1271528448; Casual; Strategy; Entertainment;23/10/2016;23/10/2016
1165445544;;;1.99;;GabySoft;4+;EN;23306240; Strategy; Entertainment; Puzzle;15/10/2016;15/10/2016
1165457080;;;0;;Duc Le Minh;4+;EN;75812864; Strategy; Casual;;17/10/2016;17/10/2016
1165459070;;;0;;Downsideup Games;9+;EN;413868032; Strategy; Board;;09/03/2018;04/12/2018
1165650623;;;0;;Noorcon Inc.;4+;EN;109856768; Action; Entertainment; Strategy;20/10/2016;12/11/2016
1165701179;;;0;;Anthony Hindle;4+;EN;31310848; Education; Action; Strategy;20/10/2016;20/10/2016
1165845280;4;5;0;;Internet Donkey Inc;4+;EN;62088192; Education; Family; Strategy;07/01/2017;24/01/2017
1165901463;4.5;44;0;;Adam Hensel;4+;EN;60602368; Entertainment; Puzzle; Strategy;26/10/2016;26/10/2016
1165914968;;;0;;Hafiz Umar Ziad;4+;EN;19913728; Entertainment; Casual; Strategy;17/10/2016;17/10/2016
1166012796;;;0;;JIE WANG;4+;EN;23143424; Trivia; Strategy;;20/10/2016;28/10/2016
1166015332;;;0.99;;Xu Hao;4+;EN;26906624; Strategy; Puzzle;;18/10/2016;18/10/2016
1166016854;;;0;;Natural Computation LLC;4+;EN;5935104; Strategy;;;09/12/2016;02/01/2019
1166074437;;;0;1.99, 14.99, 0.99, 28.99;Shoji Takahashi;9+;EN, JA;97183744; Role Playing; Strategy;;11/11/2016;30/11/2017
1166075727;;;0;;shannan lipp;17+;EN;10140672; Action; Strategy;;18/10/2016;18/10/2016
1166204586;5;297;0.99;;Qingqing Wang;4+;EN, ZH;8835072; Simulation; Lifestyle; Strategy;19/10/2016;19/10/2016
1166297180;;;0;;Marco Roosli;4+;EN;53138432; Puzzle; Strategy;;18/10/2016;21/12/2016
1166341100;;;0;;Dl Games Inc.;9+;EN;36653056; Entertainment; Strategy; Adventure;12/11/2016;12/11/2016
1166418210;;;0;0.99, 4.99, 9.99, 19.99, 49.99, 99.99;\u542f\u4e50\u79d1\u6280;9+;EN, FR, DE, JA, KO, ZH;50221056; Strategy; Role Playing; Entertainment;11/01/2017;14/01/2017
1166433635;;;0;;Manh Cuong Vu;4+;CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR;32604160; Strategy; Puzzle; Entertainment;18/10/2016;18/10/2016
1166443045;;;0;;Vu Hoang Anh;17+;DA, NL, EN, FI, FR, DE, EL, ID, IT, JA, KO, MS, NB, PT, RU, ZH, ES, SV, TH, ZH, TR;191496192; Strategy; Action; Entertainment;18/10/2016;18/10/2016
1166464301;;;0;;lilysing;4+;EN, ZH, ZH;21729280; Lifestyle; Trivia; Strategy;20/10/2016;27/03/2017
1166467260;4;357;0;0.99, 3.99, 9.99, 4.99, 4.99, 14.99, 29.99, 99.99, 9.99, 0.99;REALITY SQUARED GAME CO., LIMITED;12+;EN, ZH, ZH;183504896; Role Playing; Strategy;;17/11/2017;18/12/2017
1166478926;4.5;8;0;;HASSAN KHALID;12+;EN;175254528; Entertainment; Strategy; Action;20/10/2016;20/10/2016
1166510671;;;0;;Mireia Lluch Ortola;4+;EN;32720896; Casual; Strategy; Entertainment;23/10/2016;18/01/2017
1166549552;;;4.99;;waqar ahmad;12+;EN;240585728; Strategy; Action;;21/10/2016;21/10/2016
1166570916;;;0;;waqar ahmad;12+;EN;241624064; Action; Strategy;;19/10/2016;19/10/2016
1166578249;4.5;149;0;1.99, 0.99, 2.99, 2.99, 10.99, 1.99, 0.99, 17.99, 14.99, 4.99;Hero Entertainment;12+;EN;300910592; Casino; Strategy;;02/11/2016;21/07/2019
1166623571;;;0;5.99;Zwing Games;4+;EN;67609600; Entertainment; Puzzle; Strategy;02/11/2016;02/11/2016
1166690605;4;102;0;0.99, 1.99, 4.99, 2.99, 19.99, 9.99, 6.99;Bruno Fargnoli;12+;EN;184114176; Strategy;;;15/01/2017;01/11/2018
1166695739;;;0;;Vikash Patel;4+;EN;6602752; Entertainment; Puzzle; Strategy;06/11/2016;06/11/2016
1166697592;;;0;;Vikash Patel;4+;EN;6471680; Entertainment; Family; Strategy;29/10/2016;29/10/2016
1166700811;1.5;5;0;;Vikash Patel;4+;EN;6553600; Puzzle; Strategy; Entertainment;06/11/2016;06/11/2016
1166703607;;;0;;Vikash Patel;4+;EN;5427200; Puzzle; Strategy; Entertainment;06/11/2016;06/11/2016
1166720868;;;0;;Appnetto LLC;17+;EN, RU;53415936; Board; Strategy;;18/11/2016;02/12/2016
1166751694;;;0;;John Guenst;4+;EN;9145344; Casual; Entertainment; Strategy;20/10/2016;26/10/2016
1166821623;;;0;2.99, 0.99, 1.99, 3.99, 7.99, 17.99, 34.99;Netsummit Marketing, Inc.;4+;EN, FR, DE, JA, KO, ZH;48987136; Strategy; Puzzle;;30/10/2016;30/10/2016
1166824436;;;2.99;0.99, 1.99, 3.99, 7.99, 17.99, 34.99;Netsummit Marketing, Inc.;4+;EN, FR, DE, JA, KO, ZH;48987136; Puzzle; Strategy;;04/11/2016;04/11/2016
1166908055;4;5;0;;AZ man;4+;EN;86368256; Strategy; Entertainment; Casual;20/10/2016;20/10/2016
1166965224;;;0;;Muhammad Aslam;17+;EN;139280384; Strategy; Action; Sports;29/10/2016;12/11/2016
1166984101;;;0;;Ali Al-Hilly;4+;EN;225298432; Strategy; Action;;08/12/2016;08/12/2016
1167083859;;;0;;Wichuda Maneekham;4+;EN;162837504; Strategy; Family; Reference;20/10/2016;20/10/2016
1167152768;4.5;75;0;0.99, 99.99, 4.99;Fan Label, LLC;17+;EN;260974592; Music; Entertainment; Strategy;30/11/2017;30/07/2019
1167152795;;;0.99;;Xu Hao;4+;EN;34697216; Strategy; Puzzle;;20/10/2016;20/10/2016
